,Parcial1,Parcial2,Parcial3
Alumno1663,52.931033433654314,42.34850340524744,45.21471371216168
Alumno1664,83.71025219048869,81.73362635806579,83.3915880297552
Alumno1665,70.04814519599697,64.29371357667779,68.97704225910711
Alumno1666,96.52116309164131,88.93509381967512,90.55495692772895
Alumno1667,83.40235080977851,99.84698626297391,95.73458175469179
Alumno1668,86.0109836957539,91.48682529367187,80.24475947169674
Alumno1669,44.18715211496672,53.322589429879734,41.87241800084224
Alumno1670,90.04194364882635,92.81189708140423,97.86164535075208
Alumno1671,71.74208128535676,63.607214657393534,75.94354947298702
Alumno1672,46.06297992276274,42.198158361422514,50.15051814649774
Alumno1673,41.055650297788674,46.596867663277834,42.04481007078734
Alumno1674,52.649044689549285,40.01451198267399,45.44583002718555
Alumno1675,84.43097848916503,81.1040151174968,90.1611839718438
Alumno1676,89.08115572661845,87.3406161548528,89.44985115357332
Alumno1677,89.62026064500365,88.23074996817998,91.19782728116789
Alumno1678,85.44691587776434,90.35482318580867,96.06855362726498
Alumno1679,94.5114483299873,88.69917376116202,86.96884065104223
Alumno1680,64.38438761160678,78.62696508393074,71.42772484764735
Alumno1681,86.6381770159027,82.56422073542272,88.12627933148083
Alumno1682,68.02841578171889,61.08044036031753,63.76232263914425
Alumno1683,66.76139601872019,60.024709789058264,68.22038089592151
Alumno1684,75.18843545527905,76.09947892260863,69.53060438072366
Alumno1685,48.9903392190836,43.17103154182718,48.653230234532714
Alumno1686,83.4538972176209,87.43015215692557,89.86536178538117
Alumno1687,52.438615584329064,47.414970915319444,51.98573770257832
Alumno1688,85.70638896667768,90.45489234255345,90.5012305666261
Alumno1689,79.08764990122776,61.724466318071485,73.6339717425985
Alumno1690,41.15018625515316,47.95887811816041,48.00179947835208
Alumno1691,62.16960824802857,75.02002664246336,61.76134661704356
Alumno1692,89.12880368732979,80.36765720986581,88.18190245976533
Alumno1693,70.5492648417016,65.25364640352588,67.56737044582107
Alumno1694,69.70645610882146,74.15730999091565,74.36730491648126
Alumno1695,70.5566999998103,66.2235863268526,70.2613772935445
Alumno1696,50.68478059925039,44.520797442934345,40.6404361125182
Alumno1697,89.23537431081982,80.96287457255397,95.0660715326982
Alumno1698,51.0924837640584,44.506829586693605,47.428679573275915
Alumno1699,73.48530554440956,75.30071850348097,69.38544484570743
Alumno1700,98.42752177799704,91.17307750984435,91.79025105958539
Alumno1701,78.66111112073949,64.87368590381763,76.34353305023507
Alumno1702,82.85828739538964,98.6942949836151,90.94140535305515
Alumno1703,66.61548730663569,70.10222420739773,63.15893957583549
Alumno1704,64.02724190928599,79.27513992643733,67.52889777322488
Alumno1705,65.25642582959529,74.61865953275421,73.22396219894506
Alumno1706,78.5871131341215,78.91704540286851,61.16655487513169
Alumno1707,82.06648319936238,94.87849572708473,81.73820270008548
Alumno1708,99.8300183739521,87.53876957138652,86.96842250256121
Alumno1709,64.05440888541489,73.78801718973375,72.08945437018792
Alumno1710,91.11600320227845,84.34701974322958,81.15193432578835
Alumno1711,65.90935824555712,60.832832165747746,62.20092206333985
Alumno1712,88.83828883321561,86.22767942015888,97.56814793840861
Alumno1713,77.76182849174292,62.23849665505051,65.36354111772427
Alumno1714,94.88274500635151,94.23744847308035,93.19756795932553
Alumno1715,81.01709597112591,95.111801435812,83.9798622365628
Alumno1716,83.5156148775623,99.91641410029028,82.89504521797723
Alumno1717,61.1765948809974,75.45921045541814,79.8282741930183
Alumno1718,47.2811314802628,49.38771878256226,43.70167106579004
Alumno1719,50.39838781824325,57.92098870436992,52.79412746645349
Alumno1720,89.71032583277673,91.49615650604972,85.45558485870286
Alumno1721,75.39998116148189,65.40131922237994,67.07241973043458
Alumno1722,98.18400523761312,95.61590205209323,94.85185153041685
Alumno1723,57.466128672269036,41.33067052017015,51.22834093524699
Alumno1724,76.58637209170512,75.66627550875879,72.54492557733013
Alumno1725,71.1306231703773,61.83212105834309,69.13344186382007
Alumno1726,77.64168689791535,78.87581671951307,74.39978465248983
Alumno1727,63.24462851115085,63.28373896565585,67.12035891405843
Alumno1728,67.39700693376892,77.26183816201517,68.35039690326455
Alumno1729,56.68147953270109,54.540161132787105,49.66836199297139
Alumno1730,95.49505424283416,88.95747026974611,84.05105806119826
Alumno1731,96.3224081170513,98.98526147667287,90.90819339924353
Alumno1732,87.90677289831774,82.96223870506667,90.47966331915534
Alumno1733,99.65231856984123,89.52106487496715,84.70113495291801
Alumno1734,47.28083487999689,55.97620581786422,50.985691503885946
Alumno1735,43.50127156757085,57.288009719179925,49.257671135231
Alumno1736,97.39491327391231,80.10768156886958,86.4722213688061
Alumno1737,47.93805343831312,46.61743964630687,43.58094659368222
Alumno1738,59.526686231343795,47.16809622473433,48.692841225997554
Alumno1739,92.79796900670974,95.39425405404592,89.84172705960293
Alumno1740,98.00857920700047,93.97922928149613,82.28100268790283
Alumno1741,93.88548322771182,85.45865893036034,90.86587928528162
Alumno1742,40.867826135454344,57.067363529231294,48.79447445824181
Alumno1743,52.684231338035666,41.412755370304716,49.581881711229556
Alumno1744,73.27584789503052,66.44510892999608,79.45196882047668
Alumno1745,67.73483508542009,73.76539771740843,67.92795930772182
Alumno1746,94.65169668211544,97.76797608482775,87.56071131808214
Alumno1747,97.83614318889309,87.64711215626326,83.82885866186035
Alumno1748,66.01780100961126,73.51171693457516,68.33895303718313
Alumno1749,95.54313981113833,99.19271971363753,91.11354259380899
Alumno1750,40.99448985301707,46.497004939072674,59.8229717967224
Alumno1751,87.8892879529686,84.55369863881243,88.40177869782232
Alumno1752,55.12115574757074,52.08426566512,41.62324386223916
Alumno1753,64.81809140857808,74.39493730904775,75.65491570285673
Alumno1754,43.376319366774304,57.85294780574384,47.116359634018295
Alumno1755,54.38789439836081,55.51241425350867,50.944949039210684
Alumno1756,47.31668106756599,53.22279180453616,42.13005109796418
Alumno1757,89.15387627253257,92.96212830736145,94.87151653731297
Alumno1758,93.42785022190765,97.9290105282675,91.8126919393516
Alumno1759,47.4158814246912,48.640215700300516,59.864365510496995
Alumno1760,53.31190643154199,59.639942023354784,48.11608236799889
Alumno1761,58.409194786323035,51.824928692534755,58.00115693378407
Alumno1762,47.410136059580886,52.69964371599197,48.73510440183235
Alumno1763,68.87168550240433,76.40420945018803,69.97430671984294
Alumno1764,62.493090586101545,61.143128429068724,63.56932856525245
Alumno1765,66.88130853651198,63.79989359216846,73.04551944752859
Alumno1766,53.39768852073425,40.69820003942941,46.43592821103725
Alumno1767,78.94090876991925,74.08986878942349,69.31097333012735
Alumno1768,98.8070045924686,86.5575478093397,81.46287689674843
Alumno1769,65.53661670608436,76.87809207215601,65.98813109714365
Alumno1770,78.39061019573242,73.84333276913105,74.70388614493237
Alumno1771,74.3094900790137,63.98977997794276,75.19660287499114
Alumno1772,90.81066500764219,95.9948967450382,86.6163891921926
Alumno1773,81.37865337973851,94.57761457932497,82.10809079049591
Alumno1774,76.48708192019043,61.666044113685196,63.2158075546283
Alumno1775,53.18051857316619,55.36826243931188,56.872606763002366
Alumno1776,52.938278422278344,54.45977552927732,49.58356834349804
Alumno1777,65.30188812595419,79.33634223052671,62.58346098914266
Alumno1778,67.26959746033674,69.57203994015856,71.07479247348326
Alumno1779,93.50139471018753,87.66188022043593,99.40833484171188
Alumno1780,49.48382383177948,40.1721019334641,43.088173079548234
Alumno1781,74.66491901155547,70.31390761035304,67.3927739625789
Alumno1782,81.9679239223841,86.42207736589472,84.2712048599025
Alumno1783,87.60305303573224,81.49099312453612,82.5418078659393
Alumno1784,63.80137485273,67.27306354623525,76.40272198974537
Alumno1785,90.69826546188835,90.82091608541705,90.93723479173812
Alumno1786,97.47783063696525,84.25423946756786,90.1122393931575
Alumno1787,56.7480365950792,59.86750946960899,41.84552142143582
Alumno1788,76.6828517028507,64.57919966982014,75.1806885951151
Alumno1789,43.13352078209891,41.458145092530174,44.356816650446035
Alumno1790,56.41973158174058,52.951905363562815,50.15436817451997
Alumno1791,97.14802185267581,97.28035156254914,98.0099536158809
Alumno1792,98.13010100471304,87.10740596374858,93.90789928862554
Alumno1793,70.49610818597905,74.31814174793722,66.55643266348883
Alumno1794,46.9688870672981,48.813897245247226,44.66571002569566
Alumno1795,83.20643759015394,85.04704999358324,86.15934814863344
Alumno1796,94.91770840038403,94.4505774795435,91.21909814690045
Alumno1797,48.72793854731485,42.75991134599261,47.86380786105299
Alumno1798,94.82298359528409,98.95231361166014,90.55351352971023
Alumno1799,70.46445627090905,69.80716733011221,72.3445981229821
Alumno1800,75.46002014422443,65.68291470807844,67.2864933005661
Alumno1801,93.09069087824176,97.45719848555493,90.70550396863923
Alumno1802,94.35005600223575,98.52804440046981,84.66509459068756
Alumno1803,51.663853141074206,47.608220603033075,44.33917447828965
Alumno1804,48.884503623307225,50.41573025980638,41.27177835422446
Alumno1805,78.2195003008243,61.27010242591159,70.79913148175875
Alumno1806,66.5034536611262,76.89154251062436,66.48990774165412
Alumno1807,45.62612289077096,51.336125074424835,46.3826704964093
Alumno1808,90.56329172884615,94.66773100965682,93.38680636429422
Alumno1809,90.51208888217036,91.64967319410712,90.293508651043
Alumno1810,82.43504628537957,83.02144552512846,86.78138285021411
Alumno1811,58.2585974376814,56.19099731395035,56.346514667628355
Alumno1812,48.35213128125808,47.98815023922008,54.21947945771007
Alumno1813,60.66398015457372,72.77747986486912,78.09871609885552
Alumno1814,75.44604569725531,75.69728606456786,63.35101344456509
Alumno1815,87.42154325052495,99.80844044034131,94.31775867678104
Alumno1816,48.02539852408337,45.94449246378291,47.308644322195136
Alumno1817,90.42410372382385,89.08046016755141,87.94068920879319
Alumno1818,93.07133124924458,97.00769155683847,96.90536204633024
Alumno1819,72.24598003988378,65.63105374486658,77.28344405961778
Alumno1820,85.97895463605498,97.39920283469688,81.3592018804936
Alumno1821,82.79206074404757,83.19812353498654,83.9209571324905
Alumno1822,42.999560087853396,59.042703921252425,49.47387575437793
Alumno1823,45.2345682364015,47.98207112447908,45.066474296816565
Alumno1824,61.92734315508376,60.344804454341336,67.15456516439866
Alumno1825,85.36775844662326,94.54648833657188,81.86967502415519
Alumno1826,53.42738670200486,55.379523055805244,47.64876128704115
Alumno1827,75.1293143871463,76.28332680104212,74.37643962012774
Alumno1828,64.44843666124889,79.34087393914646,64.63872297931883
Alumno1829,98.08914591257346,84.21210408335956,84.50027500645784
Alumno1830,70.71862252363502,63.25168623009612,67.14605741945203
Alumno1831,73.19201130235362,62.55362279326953,79.45744486419937
Alumno1832,60.304778710918775,73.30619571346662,71.70071920460236
Alumno1833,77.58399260470719,64.02242637047664,66.54131860196756
Alumno1834,59.89425131135797,42.45309749290363,59.97319157759863
Alumno1835,49.31246796506316,49.702844333147866,40.88789902567056
Alumno1836,95.04318135773181,96.08668883241,90.24405221093308
Alumno1837,64.50552521741592,61.5869204972827,63.9671532497773
Alumno1838,43.502674421497815,56.54453032842301,49.927916369399384
Alumno1839,76.3057857189482,78.35420429394873,69.65807356557697
Alumno1840,85.94697268259472,97.36917827109977,84.74145683124681
Alumno1841,45.978550425547596,59.87926880528342,48.33345922552611
Alumno1842,69.36993186836787,67.5494731529198,60.957567736043714
Alumno1843,46.29017539465465,42.2480436411825,58.258426037293304
Alumno1844,90.65248222505289,82.47241442642701,87.46380563670984
Alumno1845,43.018957608380916,53.00615443604051,49.18241865728626
Alumno1846,46.07374370863237,42.38428423361344,47.31822440060075
Alumno1847,55.93776569217106,53.551088151684795,51.292139183551996
Alumno1848,76.00745323827005,60.216124947583175,63.97733315652294
Alumno1849,52.61794996668107,57.704250029541505,49.835875880017255
Alumno1850,54.40425388519891,51.70499887715343,58.828081818258234
Alumno1851,63.9258841269561,75.06685115057807,70.36449936580982
Alumno1852,97.37642301199756,87.63683186182828,90.98177756001115
Alumno1853,96.86291706933054,83.94675506815258,81.40697515043121
Alumno1854,59.503254439667884,47.968440745908424,51.95789628641256
Alumno1855,63.64397875645771,76.72414173243703,75.28127985217317
Alumno1856,43.88208503041103,58.6448672155597,45.02351184030157
Alumno1857,76.93742007906044,78.86231865826426,74.43950195064996
Alumno1858,64.46898028202064,71.59851548989256,70.25593356144994
Alumno1859,47.53865617562334,54.194329557705174,49.10074765756941
Alumno1860,81.2997408797185,84.97780801810943,91.57271792102593
Alumno1861,49.381387646766136,52.11104044500425,44.18127543490512
Alumno1862,74.34725149096406,61.54511976322666,78.84894149581352
Alumno1863,67.94991640234079,68.60632856359547,61.06522811901183
Alumno1864,82.22600863857404,91.93899173176753,92.11581510532476
Alumno1865,77.76340644886383,74.14098381282196,74.22070620680444
Alumno1866,43.222540525554294,41.952209994511136,57.75177035170074
Alumno1867,73.528631315904,67.74877146555316,60.291912781459345
Alumno1868,97.2435792527857,88.40324022063204,91.29544482453055
Alumno1869,60.77114695278958,75.17096100013657,62.5265061638012
Alumno1870,56.454085889694056,42.90109078645822,54.15258386217683
Alumno1871,57.05191149813756,48.066805644755206,49.45634834214559
Alumno1872,82.2743757341032,88.82747692952125,94.73533108400576
Alumno1873,86.97085702040755,91.37466261272981,97.52994151361028
Alumno1874,87.17459188693647,87.8565007765827,90.93635953256702
Alumno1875,69.69383781573924,69.70946262951988,70.32577985870824
Alumno1876,93.41338274955417,97.0929124203609,85.89153429391482
Alumno1877,96.41323758026533,97.60505293195718,93.64992528512042
Alumno1878,43.907868251494904,41.89865775678948,48.10901936108781
Alumno1879,92.63363467628864,83.32905331507979,87.8493303229925
Alumno1880,63.88435765471693,79.18189440186372,76.01516445082063
Alumno1881,88.1537502698556,93.73553915844371,89.89083193582874
Alumno1882,81.39030346831723,95.3888617290305,98.62076785743852
Alumno1883,83.89228023748176,86.08609787285565,98.62909762726342
Alumno1884,47.29214279179431,46.84152863061884,54.74765959445342
Alumno1885,90.97489086569341,95.96543443366275,84.02158361989505
Alumno1886,96.93275396289448,96.95124074175881,97.89590274775054
Alumno1887,77.18129643204742,78.90329493788724,67.50472851436842
Alumno1888,84.07681349938511,90.65106360200126,87.65780648610135
Alumno1889,95.91146309660411,88.5455894128597,82.22291306154818
Alumno1890,66.21252098817236,78.69839822196465,75.7109677563068
Alumno1891,82.81245767053181,86.16568479198396,86.94356328803049
Alumno1892,46.092621712213855,58.25085306973871,46.44474147175959
Alumno1893,49.52795569950402,40.938031448447134,44.450345386929584
Alumno1894,85.34292365209431,85.70927481040067,89.63605376623813
Alumno1895,99.66671845183318,95.08822430849342,93.32192321745933
Alumno1896,86.39828040338622,83.1633191297002,83.63826475174905
Alumno1897,63.26331976843863,62.89224164191242,77.03870292934423
Alumno1898,97.989080161874,98.48276040733336,90.13934752440153
Alumno1899,68.99674668476626,76.19364799818511,66.78042809527967
Alumno1900,79.79160279105565,70.62366660595752,60.427321317646474
Alumno1901,40.45366137090779,44.8654635497543,47.393026725123406
Alumno1902,43.355110695815554,53.42024260749067,54.88142419101528
Alumno1903,61.99815151578305,73.68535008273967,64.0641846090929
Alumno1904,59.20221035969944,56.99325023538449,48.85596969670952
Alumno1905,80.85661288952404,89.08262444323505,96.02393635537683
